|   name |         ra |       dec |     z |  gal_l |   mass | complete | lowmass |        S-PLUS | CHANCES |                   Abell |             ACT-DR5 |               PSZ2 |         LoVoCCS | HIFLUGCS |           MeerKAT | WINGS |
|  77499 |   73.63665 | -25.97324 | 0.142 | 226.52 |  32.44 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  77562 |   74.53725 | -30.10656 | 0.104 | 231.73 |  31.98 |    False |   False |  SPLUS-s24s48 |         |              ABELL 3297 |                     |                    |                 |          |                   |       |
| 101808 |   74.89935 | -75.78164 | 0.207 | 287.94 |  99.34 |    False |    True |               |         |                         |                     | PSZ2 G287.96-32.99 |                 |          |                   |       |
|  73450 |   74.97752 | -24.66948 | 0.191 | 225.41 |  73.46 |    False |    True |               |         |              ABELL 3300 |                     |                    |                 |          |                   |       |
|  56067 |   75.19437 |  -0.85845 | 0.237 | 200.31 |  67.54 |    False |   False |               |         |              ABELL 0530 |                     |                    |                 |          |                   |       |
|  91836 |   75.23582 | -51.26409 | 0.144 | 258.32 |  39.70 |    False |   False |               |         |              ABELL 3303 | ACT-CL J0500.9-5116 |                    |                 |          |                   |       |
|  56029 |   75.26923 |   1.65484 | 0.151 | 197.97 |  49.81 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  60643 |   75.33268 |  -3.53564 | 0.091 | 202.97 |  66.45 |    False |    True |               |         |              ABELL 0531 |                     |                    |                 |          |                   |       |
|  56036 |   75.42836 |   1.16294 | 0.124 | 198.52 |  47.77 |    False |   False |               |         |                         | ACT-CL J0501.4+0110 | PSZ2 G198.47-23.69 |                 |          |                   |       |
|  81415 |   75.42859 | -35.81199 | 0.184 | 238.89 |  53.82 |    False |   False |  SPLUS-s28s46 |         |              ABELL 3304 |                     |                    |                 |          |                   |       |
|  60644 |   75.82119 |  -3.47605 | 0.124 | 203.17 |  30.76 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  94843 |   75.97069 | -56.98379 | 0.115 | 265.46 |  57.47 |    False |    True |               |         |              ABELL 3312 |                     |                    |                 |          |                   |       |
|  60688 |   75.98661 |  -6.29160 | 0.146 | 206.03 |  47.07 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  91907 |   75.99238 | -49.48541 | 0.211 | 256.05 |  51.64 |    False |   False |               |         |              ABELL 3311 | ACT-CL J0503.9-4929 |                    |                 |          |                   |       |
|  81372 |   76.28395 | -32.33437 | 0.148 | 234.82 |  40.12 |    False |   False |               |         |              ABELL 3313 | ACT-CL J0505.1-3219 |                    |                 |          |                   |       |
|  56080 |   76.30469 |  -2.29005 | 0.225 | 202.28 |  74.74 |    False |    True |               |         |                         |                     |                    |                 |          |                   |       |
|  97361 |   76.41018 | -61.74826 | 0.260 | 271.29 |  66.39 |    False |   False |               |         |                         |                     | PSZ2 G271.28-36.11 |                 |          |                   |       |
|  56003 |   76.91000 |  -2.67785 | 0.118 | 202.97 |  29.11 |    False |   False |               |         |              ABELL 0535 |                     |                    |                 |          |                   |       |
|  65108 |   76.93816 |  -9.25667 | 0.148 | 209.48 |  36.63 |    False |   False |               |   A0536 |              ABELL 0536 | ACT-CL J0507.6-0915 |                    |                 |          |                   |       |
|  81419 |   77.42676 | -36.10185 | 0.119 | 239.58 |  33.26 |    False |   False |               |         |              ABELL 3321 |                     |                    |                 |          |                   |       |
|  88650 |   77.56578 | -45.31792 | 0.205 | 250.88 |  84.01 |    False |    True |               |         |              ABELL 3322 | ACT-CL J0510.3-4519 | PSZ2 G250.89-36.24 |                 |          | MCXC J0510.2-4519 |       |
|  60710 |   77.67895 |  -8.01093 | 0.219 | 208.59 |  87.72 |    False |    True |               |         |                         | ACT-CL J0510.7-0801 | PSZ2 G208.60-26.00 |                 |          | MCXC J0510.7-0801 |       |
|  51506 |   77.90258 |   2.90954 | 0.154 | 198.24 |  59.01 |    False |    True |               |         |                         |                     |                    |                 |          |                   |       |
|  84983 |   78.22230 | -38.79558 | 0.330 | 242.96 | 102.20 |    False |    True |               |         |                         | ACT-CL J0512.9-3847 |                    |                 |          |                   |       |
|  56023 |   78.47399 |   1.95825 | 0.097 | 199.43 |  40.20 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  91897 |   78.66381 | -49.03557 | 0.090 | 255.51 |  40.06 |    False |   False |               |         |              ABELL 3330 |                     | PSZ2 G255.52-35.66 |                 |          |                   |       |
|  73482 |   78.69788 | -19.88920 | 0.135 | 221.37 |  54.42 |    False |    True |               |         |                         |                     |                    |                 |          |                   |       |
|  97511 |   78.82524 | -61.99841 | 0.101 | 271.39 |  29.40 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  91905 |   78.89032 | -49.27112 | 0.104 | 255.81 |  29.66 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  94804 |   79.16287 | -54.52241 | 0.294 | 262.26 |  64.32 |    False |   False |               |         |             ABELL S0520 | ACT-CL J0516.6-5430 | PSZ2 G262.27-35.38 |                 |          | MCXC J0516.6-5430 |       |
|  73520 |   79.25947 | -22.61914 | 0.296 | 224.54 |  64.88 |    False |   False |               |         |             ABELL S0519 | ACT-CL J0516.9-2237 | PSZ2 G224.53-30.27 |                 |          |                   |       |
|  94868 |   79.48350 | -58.57682 | 0.097 | 267.20 |  41.21 |    False |   False |               |         |              ABELL 3334 |                     |                    |                 |          |                   |       |
|  94834 |   79.62634 | -56.25818 | 0.095 | 264.37 |  44.87 |    False |    True |               |         |             ABELL S0522 |                     |                    |                 |          |                   |       |
|  97485 |   79.80361 | -61.16637 | 0.086 | 270.32 |  26.38 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  77611 |   80.10206 | -26.42870 | 0.275 | 229.02 |  57.74 |    False |   False |               |         |             ABELL S0523 | ACT-CL J0520.4-2625 |                    |                 |          |                   |       |
|  65279 |   80.17607 | -13.47458 | 0.321 | 215.25 |  92.92 |    False |    True |               |         |                         | ACT-CL J0520.7-1328 | PSZ2 G215.24-26.10 |                 |          | PSZ1 G215.29-26.0 |       |
|  77637 |   80.35570 | -27.90518 | 0.309 | 230.74 |  68.44 |    False |   False |               |         |                         | ACT-CL J0521.4-2754 |                    |                 |          |                   |       |
|  85026 |   80.37977 | -40.81670 | 0.079 | 245.68 |  24.72 |    False |   False |               |         |              ABELL 3336 |                     | PSZ2 G245.70-33.75 |                 |          |                   |       |
|  65254 |   80.87004 | -11.89477 | 0.167 | 213.97 |  47.61 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  97498 |   81.21290 | -61.59347 | 0.086 | 270.76 |  27.54 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  77685 |   81.27478 | -30.93980 | 0.166 | 234.40 |  38.69 |    False |   False |               |         |              ABELL 3340 |                     |                    |                 |          |                   |       |
|  88679 |   81.45518 | -47.24432 | 0.191 | 253.47 |  71.24 |    False |    True |               |         |              ABELL 3343 | ACT-CL J0525.8-4715 | PSZ2 G253.48-33.72 |                 |          | MCXC J0525.8-4715 |       |
|  77779 |   81.48771 | -30.58159 | 0.196 | 234.06 |  69.20 |    False |    True |               |         |              ABELL 3342 | ACT-CL J0525.8-3035 | PSZ2 G234.06-30.74 |                 |          |                   |       |
|  77764 |   82.06810 | -29.71248 | 0.154 | 233.24 |  64.11 |    False |    True |               |         |                         | ACT-CL J0528.2-2942 | PSZ2 G233.25-30.01 |                 |          |                   |       |
|  85000 |   82.22092 | -39.45764 | 0.284 | 244.36 |  73.05 |    False |   False |               |         |                         | ACT-CL J0528.8-3927 | PSZ2 G244.37-32.15 |                 |          | MCXC J0528.9-3927 |       |
|  81442 |   82.43307 | -31.73961 | 0.347 | 235.60 |  68.01 |    False |   False |               |         |                         | ACT-CL J0529.7-3145 |                    |                 |          |                   |       |
|  73525 |   82.44614 | -22.88732 | 0.170 | 225.95 |  44.09 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  73516 |   82.65444 | -22.45731 | 0.173 | 225.57 |  72.31 |    False |    True |               |         |              ABELL 0543 | ACT-CL J0530.6-2227 | PSZ2 G225.56-27.27 |                 |          |                   |       |
|  94822 |   82.92779 | -55.36027 | 0.287 | 263.24 |  75.91 |    False |    True |               |         |                         |                     | PSZ2 G263.24-33.18 |                 |          |                   |       |
|  84952 |   83.22501 | -37.03372 | 0.284 | 241.75 | 149.15 |     True |   False |               |         |                         | ACT-CL J0532.9-3701 | PSZ2 G241.76-30.88 |                 |          |                   |       |
|  85061 |   83.67777 | -36.89133 | 0.277 | 241.68 | 142.50 |    False |    True |               |         |                         |                     |                    |                 |          |                   |       |
|  85063 |   84.01996 | -36.87445 | 0.204 | 241.73 |  53.09 |    False |   False |               |         |              ABELL 3357 |                     |                    |                 |          |                   |       |
|  85124 |   84.05325 | -39.75453 | 0.267 | 245.01 |  69.66 |    False |   False |               |         |             ABELL S0539 | ACT-CL J0536.1-3946 |                    |                 |          |                   |       |
|  65187 |   84.24797 | -13.95582 | 0.118 | 217.50 |  28.33 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  73591 |   84.56676 | -20.62335 | 0.084 | 224.35 |  40.54 |    False |    True |               |         |              ABELL 3358 | ACT-CL J0538.2-2038 | PSZ2 G224.38-24.95 |                 |          |                   |       |
|  88715 |   85.04780 | -43.38522 | 0.086 | 249.32 |  50.73 |    False |    True |               |         |              ABELL 3360 |                     |                    |                 |          | MCXC J0540.1-4322 |       |
|  88716 |   85.17755 | -43.45227 | 0.086 | 249.42 |  48.21 |    False |    True |               |         |              ABELL 3360 |                     |                    |                 |          | MCXC J0540.1-4322 |       |
|  97501 |   85.23357 | -61.75634 | 0.097 | 270.82 |  26.46 |    False |   False |               |         |              ABELL 3362 |                     |                    |                 |          |                   |       |
|  97502 |   85.64766 | -61.90198 | 0.094 | 270.99 |  34.05 |    False |   False |               |         |                         |                     | PSZ2 G270.95-31.78 |                 |          |                   |       |
|  81661 |   85.75670 | -35.97975 | 0.398 | 241.11 | 119.51 |    False |    True |               |         |                         | ACT-CL J0542.9-3559 | PSZ2 G241.11-28.68 |                 |          |                   |       |
|  88745 |   85.85070 | -44.50466 | 0.167 | 250.72 |  52.95 |    False |   False |               |         |                         | ACT-CL J0543.4-4430 |                    |                 |          | MCXC J0543.4-4430 |       |
|  92085 |   86.05528 | -53.14505 | 0.302 | 260.72 |  59.21 |    False |   False |               |         |                         |                     | PSZ2 G260.76-31.27 |                 |          |                   |       |
|  88689 |   86.36527 | -47.95017 | 0.120 | 254.73 |  68.10 |    False |    True |               |         |              ABELL 3363 | ACT-CL J0546.1-4752 | PSZ2 G254.73-30.52 |                 |          | MCXC J0545.5-4756 |       |
|  81557 |   86.90191 | -31.87454 | 0.151 | 236.93 | 108.01 |    False |    True |               |         |              ABELL 3364 | ACT-CL J0547.6-3152 | PSZ2 G236.92-26.65 |                 |          |                   |       |
|  94907 |   86.90934 | -54.30841 | 0.108 | 262.12 |  28.21 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  73611 |   87.18580 | -21.89333 | 0.092 | 226.62 |  33.41 |    False |   False |               |         |              ABELL 3365 |                     |                    |                 |          |        Abell 3365 |       |
|  77891 |   87.51311 | -30.46039 | 0.276 | 235.60 |  60.00 |    False |   False |               |         |                         | ACT-CL J0550.0-3026 |                    |                 |          |                   |       |
|  73626 |   87.65106 | -22.54371 | 0.096 | 227.45 |  23.04 |    False |   False |               |         |              ABELL 3368 |                     |                    |                 |          |                   |       |
|  94972 |   87.90140 | -56.73275 | 0.208 | 264.98 |  54.72 |    False |   False |               |         |                         | ACT-CL J0551.7-5644 |                    |                 |          |                   |       |
|  73599 |   88.21550 | -21.06358 | 0.100 | 226.16 |  41.85 |    False |   False |               |         |              ABELL 0550 | ACT-CL J0552.9-2103 | PSZ2 G226.16-21.95 |                 |          |                   |       |
|  81601 |   88.34140 | -33.72934 | 0.410 | 239.30 | 233.34 |     True |   False |               |         |                         | ACT-CL J0553.4-3342 | PSZ2 G239.27-26.01 |                 |          |                   |       |
|  69545 |   88.68636 | -17.77821 | 0.158 | 223.09 |  63.04 |    False |    True |               |         |              ABELL 0551 |                     | PSZ2 G223.04-20.27 |                 |          |                   |       |
|  73633 |   88.68844 | -22.87410 | 0.191 | 228.15 |  42.05 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  73714 |   89.55388 | -21.39946 | 0.093 | 227.00 |  26.76 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  77819 |   89.74679 | -26.48747 | 0.273 | 232.18 |  73.11 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  73693 |   90.04344 | -20.13642 | 0.426 | 225.94 | 246.30 |     True |   False |               |         |                         | ACT-CL J0600.2-2007 | PSZ2 G225.93-19.99 |                 |          |                   |       |
|  88730 |   90.06149 | -43.89639 | 0.317 | 250.69 |  89.73 |    False |    True |               |         |                         | ACT-CL J0600.2-4352 |                    |                 |          |                   |       |
|  88948 |   91.00783 | -47.23035 | 0.274 | 254.52 |  69.66 |    False |   False |               |         |                         | ACT-CL J0603.9-4714 | PSZ2 G254.51-27.32 |                 |          |                   |       |
|  88894 |   91.01160 | -44.80030 | 0.325 | 251.85 |  79.93 |    False |    True |               |         |                         |                     |                    |                 |          |                   |       |
|  88844 |   91.44459 | -42.74510 | 0.081 | 249.69 |  21.61 |    False |   False |               |         |             ABELL S0564 |                     |                    |                 |          |                   |       |
|  81642 |   91.46317 | -35.30007 | 0.141 | 241.78 |  67.31 |    False |    True |               |         |              ABELL 3378 | ACT-CL J0605.7-3518 | PSZ2 G241.79-24.01 |                 |          |                   |       |
|  97725 |   91.49937 | -62.81531 | 0.093 | 272.11 |  37.59 |    False |   False |        MC0009 |         |             ABELL S0567 |                     | PSZ2 G272.08-29.06 |                 |          |                   |       |
|  85262 |   92.06298 | -40.74942 | 0.347 | 247.68 |  68.41 |    False |   False |               |         |                         |                     | PSZ2 G247.69-25.06 |                 |          |                   |       |
|  77892 |   92.94670 | -30.61545 | 0.302 | 237.40 | 155.77 |     True |   False |               |         |                         |                     | PSZ2 G237.41-21.34 |                 |          |                   |       |
|  85242 |   94.13476 | -39.79528 | 0.150 | 247.15 |  67.71 |    False |    True |               |         |             ABELL S0579 | ACT-CL J0616.5-3947 | PSZ2 G247.19-23.31 |                 |          |                   |       |
|  88833 |   94.22127 | -47.80742 | 0.118 | 255.66 |  61.42 |    False |    True |               |         |                         |                     | PSZ2 G255.64-25.30 |                 |          | MCXC J0616.8-4748 |       |
|  92188 |   94.44201 | -52.03368 | 0.124 | 260.28 |  54.16 |    False |    True |               |         |              ABELL 3385 |                     |                    |                 |          |                   |       |
|  95123 |   95.89482 | -57.01900 | 0.071 | 265.91 |  33.63 |    False |   False |               |         |             ABELL S0587 |                     |                    |                 |          |                   |       |
|  81760 |   96.22403 | -36.04174 | 0.199 | 243.85 |  47.65 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  85281 |   97.19932 | -41.72253 | 0.178 | 249.89 |  63.24 |    False |    True |               |         |              ABELL 3396 | ACT-CL J0628.8-4143 | PSZ2 G249.87-21.65 |                 |          |                   |       |
|  92193 |   97.44254 | -52.23941 | 0.075 | 260.94 |  35.58 |    False |   False |               |         |              ABELL 3397 |                     |                    |                 |          |                   |       |
|  97721 |   98.82049 | -62.59286 | 0.154 | 272.30 |  38.05 |    False |   False |               |         |              ABELL 3398 |                     |                    |                 |          |                   |       |
| 100211 |   99.14035 | -66.84138 | 0.097 | 276.99 |  28.49 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  92119 |   99.33394 | -48.48742 | 0.201 | 257.33 |  84.26 |    False |    True |               |         |              ABELL 3399 | ACT-CL J0637.3-4829 | PSZ2 G257.32-22.19 |                 |          | MCXC J0637.3-4828 |       |
|  95076 |   99.55414 | -54.93462 | 0.145 | 264.13 |  35.37 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  95047 |   99.69586 | -53.97641 | 0.226 | 263.14 |  97.04 |    False |    True |               |         |             ABELL S0592 | ACT-CL J0638.7-5358 | PSZ2 G263.14-23.41 |                 |          | MCXC J0638.7-5358 |       |
|  89042 |  100.30338 | -45.87356 | 0.094 | 254.86 |  25.92 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  92152 |  100.38097 | -49.75606 | 0.146 | 258.86 |  36.78 |    False |   False |               |         |              ABELL 3402 |                     |                    |                 |          |                   |       |
|  95056 |  101.38372 | -54.22751 | 0.163 | 263.68 | 120.29 |     True |   False |               |         |              ABELL 3404 | ACT-CL J0645.4-5413 | PSZ2 G263.68-22.55 |                 |          | MCXC J0645.4-5413 |       |
| 100274 |  103.23988 | -68.44812 | 0.098 | 279.03 |  24.61 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  95238 |  103.32999 | -57.75111 | 0.226 | 267.67 |  71.37 |    False |    True |               |         |                         | ACT-CL J0653.3-5745 |                    |                 |          |                   |       |
|  95199 |  104.62590 | -55.95267 | 0.297 | 266.03 | 222.67 |     True |   False |               |         |                         | ACT-CL J0658.5-5557 | PSZ2 G266.04-21.25 |                 |          | MCXC J0658.5-5556 |       |
|  97936 |  105.48083 | -63.43015 | 0.391 | 273.91 |  86.71 |    False |    True |               |         |                         |                     |                    |                 |          |                   |       |
| 100371 |  110.60987 | -66.57531 | 0.257 | 277.84 |  62.46 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  56838 |  125.42692 |   1.02604 | 0.089 | 222.70 |  44.18 |    False |    True |               |         |                         |                     |                    |                 |          |                   |       |
|  56837 |  125.45472 |   1.19502 | 0.088 | 222.56 |  67.16 |    False |    True |               |         |              ABELL 0653 | ACT-CL J0821.8+0111 | PSZ2 G222.52+20.58 |                 |          |                   |       |
|  52261 |  125.78464 |   4.33707 | 0.096 | 219.75 |  32.02 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  52258 |  126.21851 |   4.48532 | 0.227 | 219.82 |  55.61 |    False |   False |               |         |              ABELL 0664 | ACT-CL J0824.9+0426 | PSZ2 G219.88+22.83 |                 |          |                   |       |
|  52264 |  126.48484 |   4.25716 | 0.226 | 220.18 |  60.06 |    False |   False |               |         |                         | ACT-CL J0825.9+0414 | PSZ2 G220.11+22.91 |                 |          |                   |       |
|  52342 |  131.37513 |   3.45658 | 0.333 | 223.50 | 103.60 |    False |    True |               |         |                         | ACT-CL J0845.4+0327 | PSZ2 G223.47+26.85 |                 |          |                   |       |
|  61473 |  131.68694 |  -3.73202 | 0.189 | 230.53 |  55.82 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  56923 |  132.60391 |   0.23997 | 0.197 | 227.31 |  56.91 |    False |   False |               |         |              ABELL 0711 |                     |                    |                 |          |                   |       |
|  61501 |  133.03271 |  -5.57884 | 0.191 | 233.02 |  72.19 |    False |    True |               |         |                         |                     | PSZ2 G233.05+23.67 |                 |          |                   |       |
|  61534 |  134.01809 |  -7.70684 | 0.377 | 235.54 | 101.11 |    False |    True |               |         |                         |                     | PSZ2 G235.56+23.29 |                 |          |                   |       |
|  61512 |  134.05655 |  -6.80605 | 0.182 | 234.75 |  50.96 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  65857 |  134.37657 |  -9.36303 | 0.304 | 237.24 |  71.24 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  52344 |  134.46039 |   3.21314 | 0.203 | 225.44 |  80.93 |    False |    True |               |         |              ABELL 0732 | ACT-CL J0857.8+0310 | PSZ2 G225.48+29.41 |                 |          |                   |       |
|  52347 |  134.83467 |   3.19994 | 0.194 | 225.67 |  42.61 |    False |   False |               |         |                         | ACT-CL J0859.4+0308 |                    |                 |          |                   |       |
|  57017 |  135.38652 |  -1.64256 | 0.316 | 230.73 |  98.20 |    False |    True |               |         |                         | ACT-CL J0901.5-0139 | PSZ2 G230.73+27.70 |                 |          |                   |       |
|  52422 |  135.39110 |   3.00506 | 0.194 | 226.18 |  60.83 |    False |   False |               |         |                         | ACT-CL J0901.5+0301 |                    |                 |          |                   |       |
|  65980 |  135.56090 | -12.18504 | 0.424 | 240.46 | 116.14 |    False |    True |               |         |                         |                     |                    |                 |          |                   |       |
|  65953 |  137.64815 | -10.58158 | 0.092 | 240.37 |  51.32 |    False |    True |               |         |              ABELL 0761 |                     |                    |            A761 |          |                   |       |
|  57004 |  139.05078 |  -0.39084 | 0.324 | 231.77 | 105.64 |    False |    True |               |         |              ABELL 0776 | ACT-CL J0916.1-0024 | PSZ2 G231.79+31.48 |                 |          |                   |       |
|  61542 |  139.47127 |  -8.37612 | 0.219 | 239.59 |  50.74 |    False |   False |               |         |              ABELL 0778 |                     |                    |                 |          |                   |       |
|  52418 |  140.34061 |   3.27800 | 0.347 | 228.86 | 102.41 |    False |    True |               |         |                         | ACT-CL J0921.3+0317 |                    |                 |          |                   |       |
|  52413 |  140.51875 |   3.73923 | 0.267 | 228.49 |  82.99 |    False |    True |               |         |                         | ACT-CL J0922.1+0346 | PSZ2 G228.50+34.95 |                 |          |                   |       |
|  66069 |  141.67160 | -13.21145 | 0.138 | 245.34 |  37.67 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  74420 |  142.13426 | -22.73525 | 0.226 | 253.45 |  47.89 |    False |   False |               |         |              ABELL 3419 |                     |                    |                 |          |                   |       |
|  61674 |  142.25135 |  -6.46472 | 0.259 | 239.72 |  85.52 |    False |    True |               |         |              ABELL 0807 |                     |                    |                 |          |                   |       |
|  70128 |  142.61399 | -14.57075 | 0.151 | 247.16 |  60.46 |    False |    True |               |         |              ABELL 0813 |                     | PSZ2 G247.14+25.88 |                 |          |                   |       |
|  66070 |  142.76957 | -13.34656 | 0.150 | 246.22 |  40.23 |    False |   False |               |         |              ABELL 0816 |                     |                    |                 |          |                   |       |
|  70167 |  143.06419 | -17.63624 | 0.400 | 250.02 | 109.61 |    False |    True |               |         |                         |                     | PSZ2 G250.04+24.14 |                 |          |                   |       |
|  57070 |  143.81468 |   0.79096 | 0.357 | 233.71 | 120.23 |    False |    True |               |         |                         | ACT-CL J0935.2+0048 | PSZ2 G233.68+36.14 |                 |          |                   |       |
|  61643 |  144.63927 |  -4.32994 | 0.078 | 239.39 |  21.50 |    False |   False |               |         |              ABELL 0841 |                     |                    |                 |          |                   |       |
|  57043 |  145.12001 |   2.47127 | 0.153 | 232.85 |  52.22 |    False |   False |               |         |              ABELL 0847 |                     | PSZ2 G232.84+38.13 |                 |          |                   |       |
|  66045 |  145.18696 | -11.33010 | 0.158 | 246.22 |  45.60 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  66065 |  145.97555 | -12.65583 | 0.141 | 247.95 |  37.59 |    False |   False |               |         |              ABELL 0863 |                     |                    |                 |          |                   |       |
|  52428 |  146.22966 |   2.77846 | 0.220 | 233.30 |  57.77 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  66077 |  146.23975 | -13.78390 | 0.188 | 249.11 |  44.50 |    False |   False |               |         |                         |                     | PSZ2 G249.14+28.98 |                 |          |                   |       |
|  52520 |  146.24723 |   2.77941 | 0.220 | 233.32 |  53.73 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  74397 |  146.28285 | -20.60715 | 0.212 | 254.68 |  56.02 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  66012 |  146.35515 |  -8.65900 | 0.161 | 244.71 |  80.95 |    False |    True |               |         |              ABELL 0868 |                     | PSZ2 G244.71+32.50 |                 |          |                   |       |
|  74416 |  147.32638 | -22.50907 | 0.231 | 256.89 |  49.43 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  61724 |  147.43371 |  -4.15150 | 0.150 | 241.30 |  53.12 |    False |   False |               |         |              ABELL 0880 |                     |                    |                 |          |                   |       |
|  66153 |  147.73682 | -12.39809 | 0.280 | 249.07 |  65.51 |    False |   False |               |         |                         |                     | PSZ2 G249.06+31.00 |                 |          |                   |       |
|  78490 |  147.92010 | -27.68473 | 0.199 | 261.12 |  59.64 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  74482 |  148.12066 | -20.52654 | 0.242 | 255.96 |  82.66 |    False |    True |               |         |                         |                     |                    |                 |          |                   |       |
|  74546 |  148.30895 | -24.21280 | 0.293 | 258.88 |  65.10 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  66116 |  149.10679 |  -9.95218 | 0.162 | 248.00 |  43.11 |    False |   False |               |         |              ABELL 0901 |                     | PSZ2 G247.97+33.52 |                 |          |                   |       |
|  52589 |  149.49011 |   3.46065 | 0.165 | 234.95 |  44.09 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  66133 |  149.59222 | -11.05968 | 0.162 | 249.37 |  64.08 |    False |    True |  SPLUS-n09s01 |         |              ABELL 0907 |                     | PSZ2 G249.38+33.26 |                 |          |                   |       |
|  74486 |  149.69536 | -20.83770 | 0.145 | 257.39 |  32.57 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  57173 |  149.75834 |  -0.21025 | 0.167 | 239.13 |  53.00 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
|  57163 |  151.99405 |   0.52456 | 0.097 | 240.16 |  40.09 |    False |   False |  SPLUS-n01s02 |         |              ABELL 0933 |                     |                    |                 |          |                   |       |
|  70289 |  152.33936 | -14.79210 | 0.144 | 254.77 |  33.78 |    False |   False |  SPLUS-n12s02 |         |                         |                     |                    |                 |          |                   |       |
|  66237 |  152.63545 | -12.65435 | 0.298 | 253.25 |  77.85 |    False |    True |  SPLUS-n10s02 |         |                         |                     | PSZ2 G253.21+34.25 |                 |          |                   |       |
|  57280 |  152.78026 |  -2.05360 | 0.203 | 243.53 |  83.10 |    False |    True |  SPLUS-n03s02 |         |              ABELL 0944 | ACT-CL J1011.3-0203 |                    |                 |          |                   |       |
|  52599 |  153.14069 |   2.66514 | 0.237 | 238.76 |  55.91 |    False |   False |  SPLUS-n03n03 |         |                         | ACT-CL J1012.5+0239 |                    |                 |          |                   |       |
|  74549 |  153.22555 | -24.45964 | 0.166 | 262.78 |  84.33 |    False |    True |    HYDRA_0013 |         |              ABELL 0955 |                     | PSZ2 G262.83+25.77 |                 |          |                   |       |
|  70312 |  153.25549 | -15.91044 | 0.260 | 256.44 |  62.05 |    False |   False |  SPLUS-n13s03 |         |              ABELL 0953 |                     | PSZ2 G256.41+32.31 |                 |          |                   |       |
|  66249 |  153.40769 | -13.83972 | 0.153 | 254.89 |  56.91 |    False |    True |  SPLUS-n11s03 |         |                         |                     | PSZ2 G254.90+33.92 |                 |          |                   |       |
|  57250 |  153.43923 |  -0.10515 | 0.094 | 242.06 |  36.65 |    False |   False |  SPLUS-n01s03 |         |              ABELL 0954 |                     |                    |                 |          |                   |       |
|  74558 |  154.05977 | -25.42165 | 0.147 | 264.10 |  47.25 |    False |   False |    HYDRA_0023 |         |              ABELL 0966 |                     |                    |                 |          |                   |       |
|  78560 |  154.77265 | -26.12988 | 0.130 | 265.14 |  46.79 |    False |   False |    HYDRA_0033 |         |              ABELL 3442 |                     |                    |                 |          |                   |       |
|  66251 |  154.87865 | -13.91517 | 0.153 | 256.23 |  63.62 |    False |    True |  SPLUS-n11s04 |         |              ABELL 0976 |                     | PSZ2 G256.24+34.83 |                 |          |                   |       |
|  61842 |  155.15359 |  -5.82149 | 0.400 | 249.37 |  74.31 |    False |    True |  SPLUS-n05s05 |         |                         |                     |                    |                 |          |                   |       |
|  74625 |  155.17954 | -24.91467 | 0.126 | 264.64 |  31.87 |    False |   False |    HYDRA_0024 |         |                         |                     |                    |                 |          |                   |       |
|  66179 |  155.25720 | -14.24951 | 0.358 | 256.84 |  90.04 |    False |    True |  SPLUS-n12s04 |         |                         |                     |                    |                 |          |                   |       |
