|                name |               Cluster Name |        ra |       dec |     z |  gal_l |  mass | complete | lowmass |                    CHANCES |                   Abell | CODEX |             ACT-DR5 |               PSZ2 |         LoVoCCS | HIFLUGCS |           MeerKAT |  m200 | c200 | r200 |  d200 |
| ACT-CL J2343.7+0018 |                      59607 | 355.92820 |   0.30679 | 0.272 |  89.49 |  2.59 |    False |   False |                            |                         | 59607 | ACT-CL J2343.7+0018 | PSZ2 G089.46-58.09 |                 |          |                   |  3.73 | 4.05 | 1.38 |  5.36 |
| ACT-CL J0104.9+0003 |                      55241 |  16.22939 |   0.05483 | 0.273 | 130.28 |  3.65 |    False |   False |                            |                         | 55241 | ACT-CL J0104.9+0003 | PSZ2 G130.21-62.60 |                 |          |                   |  5.25 | 4.05 | 1.55 |  6.00 |
| ACT-CL J0443.9-2441 |                 ABELL 3286 |  70.99058 | -24.69875 | 0.273 | 224.16 |  3.69 |    False |   False |                            |              ABELL 3286 | 73351 | ACT-CL J0443.9-2441 |                    |                 |          |                   |  5.31 | 4.05 | 1.55 |  6.01 |
| ACT-CL J2220.0-5816 |        ACT-CL J2220.0-5816 | 335.01667 | -58.27500 | 0.274 | 332.54 |  3.08 |    False |   False |                            |                         |       | ACT-CL J2220.0-5816 |                    |                 |          |                   |  4.44 | 4.05 | 1.46 |  5.65 |
| ACT-CL J0603.9-4714 |                      88948 |  90.99067 | -47.23346 | 0.274 | 254.52 |  4.85 |    False |   False |                            |                         | 88948 | ACT-CL J0603.9-4714 | PSZ2 G254.51-27.32 |                 |          |                   |  6.98 | 4.09 | 1.70 |  6.56 |
| ACT-CL J2303.0-4826 |                ABELL S1082 | 345.76206 | -48.44022 | 0.274 | 340.23 |  3.76 |    False |   False |                            |             ABELL S1082 |       | ACT-CL J2303.0-4826 |                    |                 |          |                   |  5.41 | 4.05 | 1.56 |  6.03 |
| ACT-CL J0532.9-3701 |         PSZ2 G241.76-30.88 |  83.23279 | -37.02599 | 0.275 | 241.75 | 10.49 |     True |   False |         PSZ2 G241.76-30.88 |                         | 84952 | ACT-CL J0532.9-3701 | PSZ2 G241.76-30.88 |                 |          |                   | 14.90 | 4.36 | 2.19 |  8.44 |
| ACT-CL J0223.9-0835 |                 ABELL 0348 |  35.99465 |  -8.59957 | 0.275 | 177.00 |  3.89 |    False |   False |                            |              ABELL 0348 |       | ACT-CL J0223.9-0835 |                    |                 |          |                   |  5.60 | 4.06 | 1.58 |  6.09 |
| ACT-CL J1636.4+0308 |                      53826 | 249.12329 |   3.14640 | 0.275 |  19.13 | 10.05 |     True |   False |                            |                         | 53826 | ACT-CL J1636.4+0308 | PSZ2 G019.12+31.23 |                 |          |                   | 14.30 | 4.34 | 2.16 |  8.32 |
| ACT-CL J2345.1-3628 |        ACT-CL J2345.1-3628 | 356.28343 | -36.46871 | 0.275 | 355.20 |  2.31 |    False |   False |                            |                         |       | ACT-CL J2345.1-3628 |                    |                 |          |                   |  3.33 | 4.06 | 1.33 |  5.12 |
| ACT-CL J0520.4-2625 |                ABELL S0523 |  80.11091 | -26.42302 | 0.276 | 229.02 |  4.66 |    False |   False |                            |             ABELL S0523 | 77611 | ACT-CL J0520.4-2625 |                    |                 |          |                   |  6.71 | 4.08 | 1.68 |  6.45 |
| ACT-CL J0554.7-2556 |        ACT-CL J0554.7-2556 |  88.69067 | -25.94273 | 0.277 | 231.27 |  3.24 |    False |   False |                            |                         |       | ACT-CL J0554.7-2556 |                    |                 |          |                   |  4.66 | 4.05 | 1.49 |  5.70 |
| ACT-CL J2337.6+0016 |                 ABELL 2631 | 354.41255 |   0.27272 | 0.277 |  87.01 |  7.71 |    False |    True |                            |              ABELL 2631 | 59533 | ACT-CL J2337.6+0016 | PSZ2 G087.03-57.37 |                 |          |                   | 11.05 | 4.22 | 1.98 |  7.59 |
| ACT-CL J2204.8-1815 |        ACT-CL J2204.8-1815 | 331.22162 | -18.25174 | 0.277 |  37.00 |  4.07 |    False |   False |                            |                         |       | ACT-CL J2204.8-1815 |                    |                 |          |                   |  5.87 | 4.06 | 1.60 |  6.15 |
| ACT-CL J2218.7-2642 |                ABELL S1010 | 334.67510 | -26.70156 | 0.277 |  24.72 |  3.48 |    False |   False |                            |             ABELL S1010 |       | ACT-CL J2218.7-2642 |                    |                 |          |                   |  5.02 | 4.05 | 1.52 |  5.83 |
| ACT-CL J0010.0-5113 |                ABELL S0013 |   2.51662 | -51.22086 | 0.277 | 318.17 |  2.63 |    False |   False |                            |             ABELL S0013 |       | ACT-CL J0010.0-5113 |                    |                 |          |                   |  3.79 | 4.05 | 1.39 |  5.31 |
| ACT-CL J0224.5-0730 |        ACT-CL J0224.5-0730 |  36.13962 |  -7.50016 | 0.277 | 175.58 |  2.39 |    False |   False |                            |                         |       | ACT-CL J0224.5-0730 |                    |                 |          |                   |  3.45 | 4.06 | 1.34 |  5.14 |
| ACT-CL J0019.1-2026 |                ABELL S0026 |   4.77972 | -20.44603 | 0.277 |  73.34 |  6.64 |    False |    True |                            |             ABELL S0026 | 72468 | ACT-CL J0019.1-2026 | PSZ2 G073.38-80.01 |                 |          |                   |  9.51 | 4.16 | 1.88 |  7.21 |
| ACT-CL J0235.7-5120 |                      91463 |  38.94935 | -51.34696 | 0.278 | 270.91 |  5.83 |    False |    True |                            |                         | 91463 | ACT-CL J0235.7-5120 | PSZ2 G270.93-58.78 |                 |          |                   |  8.37 | 4.13 | 1.80 |  6.91 |
| ACT-CL J0020.0+0351 |        ACT-CL J0020.0+0351 |   5.01249 |   3.86246 | 0.278 | 108.00 |  2.10 |    False |   False |                            |                         |       | ACT-CL J0020.0+0351 |                    |                 |          |                   |  3.03 | 4.07 | 1.29 |  4.92 |
| ACT-CL J2231.9+0350 |                      54774 | 337.99063 |   3.84970 | 0.278 |  70.14 |  4.97 |    False |    True |                            |                         | 54774 | ACT-CL J2231.9+0350 |                    |                 |          |                   |  7.14 | 4.09 | 1.71 |  6.54 |
| ACT-CL J0144.6-2213 |        NVSS J014440-221348 |  26.16623 | -22.22980 | 0.278 | 193.76 |  5.74 |    False |    True |                            |     NVSS J014440-221348 | 72813 | ACT-CL J0144.6-2213 |                    |                 |          |                   |  8.24 | 4.12 | 1.80 |  6.86 |
| ACT-CL J2309.2-4744 |                ABELL S1089 | 347.30197 | -47.73918 | 0.278 | 340.15 |  2.83 |    False |   False |                            |             ABELL S1089 |       | ACT-CL J2309.2-4744 |                    |                 |          |                   |  4.08 | 4.05 | 1.42 |  5.43 |
| ACT-CL J0200.3-2236 |                ABELL S0213 |  30.09589 | -22.60415 | 0.278 | 200.57 |  3.50 |    False |   False |                            |             ABELL S0213 | 72905 | ACT-CL J0200.3-2236 |                    |                 |          |                   |  5.05 | 4.05 | 1.52 |  5.83 |
| ACT-CL J2011.4-5724 |        ACT-CL J2011.4-5724 | 302.87090 | -57.40833 | 0.279 | 340.17 |  3.16 |    False |   False |                            |                         |       | ACT-CL J2011.4-5724 |                    |                 |          |                   |  4.55 | 4.05 | 1.47 |  5.62 |
| ACT-CL J2342.5-4652 |        ACT-CL J2342.5-4652 | 355.64791 | -46.87460 | 0.279 | 332.83 |  2.62 |    False |   False |                            |                         |       | ACT-CL J2342.5-4652 |                    |                 |          |                   |  3.77 | 4.05 | 1.38 |  5.27 |
| ACT-CL J2030.9-4111 |        ACT-CL J2030.9-4111 | 307.74987 | -41.19167 | 0.280 |   0.03 |  4.04 |    False |   False |                            |                         |       | ACT-CL J2030.9-4111 |                    |                 |          |                   |  5.82 | 4.06 | 1.60 |  6.08 |
| ACT-CL J2316.2-0609 |                 ABELL 2567 | 349.05825 |  -6.16460 | 0.280 |  71.44 |  3.49 |    False |   False |                            |              ABELL 2567 |       | ACT-CL J2316.2-0609 |                    |                 |          |                   |  5.02 | 4.05 | 1.52 |  5.79 |
| ACT-CL J2126.1-3202 |                ABELL S0946 | 321.53525 | -32.03731 | 0.280 |  13.72 |  6.52 |    False |    True |                            |             ABELL S0946 |       | ACT-CL J2126.1-3202 | PSZ2 G013.74-45.53 |                 |          |                   |  9.34 | 4.16 | 1.87 |  7.12 |
| ACT-CL J0351.1-3937 |        ACT-CL J0351.1-3937 |  57.78463 | -39.63008 | 0.280 | 243.32 |  4.29 |    False |   False |                            |                         |       | ACT-CL J0351.1-3937 | PSZ2 G243.34-50.92 |                 |          |                   |  6.18 | 4.07 | 1.63 |  6.21 |
| ACT-CL J2334.0-0335 |        ACT-CL J2334.0-0335 | 353.51605 |  -3.59724 | 0.280 |  81.42 |  4.18 |    False |   False |                            |                         |       | ACT-CL J2334.0-0335 |                    |                 |          |                   |  6.03 | 4.07 | 1.62 |  6.15 |
| ACT-CL J0224.8-3811 |        ACT-CL J0224.8-3811 |  36.20597 | -38.19650 | 0.280 | 248.33 |  2.42 |    False |   False |                            |                         |       | ACT-CL J0224.8-3811 |                    |                 |          |                   |  3.49 | 4.06 | 1.35 |  5.12 |
| ACT-CL J1551.9-0207 |                      58357 | 237.99689 |  -2.12323 | 0.281 |   6.35 |  5.11 |    False |    True |                            |                         | 58357 | ACT-CL J1551.9-0207 |                    |                 |          |                   |  7.34 | 4.10 | 1.73 |  6.55 |
| ACT-CL J2326.8+0108 |        ACT-CL J2326.8+0108 | 351.70109 |   1.13609 | 0.281 |  83.75 |  2.68 |    False |   False |                            |                         |       | ACT-CL J2326.8+0108 |                    |                 |          |                   |  3.85 | 4.05 | 1.39 |  5.28 |
| ACT-CL J2151.0-0736 |                      63787 | 327.75282 |  -7.61381 | 0.282 |  48.91 |  4.34 |    False |   False |                            |                         | 63787 | ACT-CL J2151.0-0736 |                    |                 |          |                   |  6.25 | 4.07 | 1.63 |  6.19 |
| ACT-CL J0550.0-3026 |                      77891 |  87.50433 | -30.44170 | 0.282 | 235.58 |  2.98 |    False |   False |                            |                         | 77891 | ACT-CL J0550.0-3026 |                    |                 |          |                   |  4.29 | 4.05 | 1.44 |  5.46 |
| ACT-CL J0104.5-3312 |        ACT-CL J0104.5-3312 |  16.13333 | -33.20419 | 0.282 | 278.76 |  2.48 |    False |   False |                            |                         |       | ACT-CL J0104.5-3312 |                    |                 |          |                   |  3.58 | 4.05 | 1.36 |  5.13 |
| ACT-CL J2255.3-2012 |        ACT-CL J2255.3-2012 | 343.82584 | -20.21365 | 0.282 |  41.25 |  3.30 |    False |   False |                            |                         |       | ACT-CL J2255.3-2012 |                    |                 |          |                   |  4.75 | 4.05 | 1.49 |  5.64 |
| ACT-CL J1356.4+0339 |        ACT-CL J1356.4+0339 | 209.10662 |   3.66166 | 0.282 | 339.24 |  2.39 |    False |   False |                            |                         |       | ACT-CL J1356.4+0339 |                    |                 |          |                   |  3.45 | 4.06 | 1.34 |  5.07 |
| ACT-CL J0918.7+0211 |        ACT-CL J0918.7+0211 | 139.68670 |   2.19003 | 0.282 | 229.58 |  2.97 |    False |   False |                            |                         |       | ACT-CL J0918.7+0211 |                    |                 |          |                   |  4.27 | 4.05 | 1.44 |  5.44 |
| ACT-CL J2112.9-0631 |        ACT-CL J2112.9-0631 | 318.23067 |  -6.53227 | 0.283 |  44.17 |  4.78 |    False |   False |                            |                         |       | ACT-CL J2112.9-0631 |                    |                 |          |                   |  6.89 | 4.09 | 1.69 |  6.38 |
| ACT-CL J0000.3-2805 |                 ABELL 4071 |   0.08990 | -28.09125 | 0.283 |  25.12 |  3.85 |    False |   False |                            |              ABELL 4071 | 76703 | ACT-CL J0000.3-2805 | PSZ2 G025.07-78.64 |                 |          |                   |  5.54 | 4.06 | 1.57 |  5.93 |
| ACT-CL J0232.2-4421 |         PSZ2 G259.98-63.43 |  38.06971 | -44.35128 | 0.284 | 259.98 | 12.30 |     True |   False |         PSZ2 G259.98-63.43 |                         | 88216 | ACT-CL J0232.2-4421 | PSZ2 G259.98-63.43 |                 |          | MCXC J0232.2-4420 | 17.39 | 4.48 | 2.30 |  8.66 |
| ACT-CL J0528.8-3927 |         PSZ2 G244.37-32.15 |  82.21651 | -39.46272 | 0.284 | 244.36 |  8.98 |    False |    True |         PSZ2 G244.37-32.15 |                         | 85000 | ACT-CL J0528.8-3927 | PSZ2 G244.37-32.15 |                 |          | MCXC J0528.9-3927 | 12.79 | 4.29 | 2.07 |  7.81 |
| ACT-CL J2032.3-5627 |                 ABELL 3685 | 308.07566 | -56.45766 | 0.284 | 341.17 |  4.18 |    False |   False |                            |              ABELL 3685 | 96561 | ACT-CL J2032.3-5627 | PSZ2 G341.19-36.12 |                 |          |                   |  6.02 | 4.07 | 1.61 |  6.07 |
| ACT-CL J2319.7-0117 |                      59559 | 349.94094 |  -1.29715 | 0.284 |  78.69 |  3.52 |    False |   False |                            |                         | 59559 | ACT-CL J2319.7-0117 |                    |                 |          |                   |  5.07 | 4.05 | 1.52 |  5.74 |
